Unnamed: 0,geoid,year,in100,msaid15,msaname15,countyfips,statefips,stateusps,pop,z_ED_nat,z_HE_nat,z_SE_nat,z_COI_nat,c5_ED_nat,c5_HE_nat,c5_SE_nat,c5_COI_nat,r_ED_nat,r_HE_nat,r_SE_nat,r_COI_nat,c5_ED_stt,c5_HE_stt,c5_SE_stt,c5_COI_stt,r_ED_stt,r_HE_stt,r_SE_stt,r_COI_stt,c5_ED_met,c5_HE_met,c5_SE_met,c5_COI_met,r_ED_met,r_HE_met,r_SE_met,r_COI_met,ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,ID,Region
829,36047058200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,788,0.032831326,0.007688670999999999,-0.14386928,-0.012294575,High,Low,Low,Low,71,38,21,31,High,Very Low,Low,Low,66,15,32,37,Moderate,Very Low,Low,Low,57,14,31,36,2015,2015,0,Total,43750,16685.0,"Census Tract 582, Kings County, NY",14000US36047058200,36047058200,NYC
830,36047058400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,627,0.05740254400000001,0.032591026,-0.12036411,-0.004192991,High,High,Low,Low,79,63,24,40,High,Moderate,Low,Moderate,76,43,35,44,High,Moderate,Low,Moderate,67,41,34,43,2015,2015,0,Total,58975,13600.000000000002,"Census Tract 584, Kings County, NY",14000US36047058400,36047058400,NYC
831,36047058600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,644,0.050262824000000005,0.011628952,-0.090264447,-0.0037100490000000004,High,Moderate,Low,Moderate,77,42,29,41,High,Very Low,Low,Moderate,73,17,40,45,High,Very Low,Low,Moderate,64,17,38,44,2015,2015,0,Total,56797,14087.0,"Census Tract 586, Kings County, NY",14000US36047058600,36047058600,NYC
832,36047058800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,764,0.033306681,0.042573713,-0.077955574,-0.000859533,High,High,Low,Moderate,71,73,31,44,High,Moderate,Moderate,Moderate,66,58,41,48,Moderate,Moderate,Low,Moderate,57,55,40,46,2015,2015,0,Total,61964,13807.0,"Census Tract 588, Kings County, NY",14000US36047058800,36047058800,NYC
833,36047058900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,224,0.12229736,0.041556664,0.11888476,0.031777386,Very High,High,High,Very High,94,72,69,81,Very High,Moderate,High,Very High,92,56,73,81,Very High,Moderate,High,High,87,53,70,75,2015,2015,0,Total,82311,12981.0,"Census Tract 589, Kings County, NY",14000US36047058900,36047058900,NYC
834,36047059000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,365,0.033870678,0.027665312999999997,-0.11381945,-0.006557075,High,Moderate,Low,Low,71,58,25,38,High,Low,Low,Moderate,66,35,36,42,Moderate,Low,Low,Moderate,57,35,35,41,2015,2015,0,Total,49792,10381.0,"Census Tract 590, Kings County, NY",14000US36047059000,36047059000,NYC
835,36047059100,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,388,0.10964711,0.035976145,0.13562402,0.031733014,Very High,High,High,Very High,92,67,73,81,Very High,Moderate,High,Very High,90,48,76,81,Very High,Moderate,High,High,84,46,74,75,2015,2015,0,Total,76532,18072.0,"Census Tract 591, Kings County, NY",14000US36047059100,36047059100,NYC
836,36047059200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,850,0.05718486,0.041874573,-0.11309067,-0.00238281,High,High,Low,Moderate,79,73,25,42,High,Moderate,Low,Moderate,76,57,36,46,High,Moderate,Low,Moderate,67,54,35,45,2015,2015,0,Total,61164,20044.0,"Census Tract 592, Kings County, NY",14000US36047059200,36047059200,NYC
837,36047059300,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,313,0.10868239,0.026760696,-0.025027214,0.011950455,Very High,Moderate,Low,Moderate,92,57,40,59,Very High,Low,Moderate,High,90,34,49,61,Very High,Low,Moderate,Moderate,84,34,47,56,2015,2015,0,Total,73021,12049.0,"Census Tract 593, Kings County, NY",14000US36047059300,36047059300,NYC
838,36047059401,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1430,0.066588521,0.035839412,-0.064671442,0.003649291,Very High,High,Low,Moderate,82,66,33,50,High,Moderate,Moderate,Moderate,80,48,43,53,High,Moderate,Moderate,Moderate,71,46,42,50,2015,2015,0,Total,42067,13433.0,"Census Tract 594.01, Kings County, NY",14000US36047059401,36047059401,NYC
839,36047059402,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,723,0.058912150999999996,0.037045848,-0.097948655,-0.000943542,High,High,Low,Moderate,80,68,28,44,High,Moderate,Low,Moderate,77,50,39,48,High,Moderate,Low,Moderate,68,48,37,46,2015,2015,0,Total,68429,7293.0,"Census Tract 594.02, Kings County, NY",14000US36047059402,36047059402,NYC
840,36047059600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,313,0.050249785,0.047147557,-0.061638732,0.003399128,High,High,Low,Moderate,77,78,33,49,High,High,Moderate,Moderate,73,65,43,53,High,High,Moderate,Moderate,64,62,42,50,2015,2015,0,Total,61422,14960.0,"Census Tract 596, Kings County, NY",14000US36047059600,36047059600,NYC
841,36047059800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,845,0.018117275,0.018199636,-0.02795767,0.000686016,High,Moderate,Low,Moderate,64,48,39,46,Moderate,Low,Moderate,Moderate,60,23,48,50,Moderate,Low,Moderate,Moderate,51,23,47,48,2015,2015,0,Total,63613,13339.0,"Census Tract 598, Kings County, NY",14000US36047059800,36047059800,NYC
842,36047060000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1222,0.062569752,0.039081104,-0.018981623,0.008866951,Very High,High,Moderate,Moderate,81,70,41,56,High,Moderate,Moderate,Moderate,79,53,50,58,High,Moderate,Moderate,Moderate,70,50,48,54,2015,2015,0,Total,51845,11431.0,"Census Tract 600, Kings County, NY",14000US36047060000,36047060000,NYC
843,36047060600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,432,0.0060621369999999996,0.034043849,-0.073010616,-0.004203738,Moderate,High,Low,Low,58,65,32,40,Moderate,Moderate,Moderate,Moderate,53,45,42,44,Moderate,Moderate,Moderate,Moderate,45,43,41,43,2015,2015,0,Total,29759,12389.0,"Census Tract 606, Kings County, NY",14000US36047060600,36047060600,NYC
844,36047060800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,649,0.010141966,0.032455139,-0.057435467999999996,-0.002109225,Moderate,High,Low,Moderate,60,63,34,43,Moderate,Moderate,Moderate,Moderate,55,43,44,47,Moderate,Moderate,Moderate,Moderate,47,41,43,45,2015,2015,0,Total,50213,11113.0,"Census Tract 608, Kings County, NY",14000US36047060800,36047060800,NYC
845,36047061002,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,697,0.014699068999999999,0.035504635,0.047457945,0.010925741999999999,High,High,Moderate,Moderate,62,66,54,58,Moderate,Moderate,High,Moderate,58,47,61,60,Moderate,Moderate,Moderate,Moderate,49,45,58,56,2015,2015,0,Total,68750,22239.0,"Census Tract 610.02, Kings County, NY",14000US36047061002,36047061002,NYC
846,36047061003,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,501,-0.036987513,0.003178841,-0.32351840000000004,-0.041399452999999996,Low,Low,Very Low,Very Low,32,35,6,10,Low,Very Low,Very Low,Very Low,31,12,16,17,Low,Very Low,Very Low,Very Low,30,12,14,15,2015,2015,0,Total,45202,11340.0,"Census Tract 610.03, Kings County, NY",14000US36047061003,36047061003,NYC
847,36047061004,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1127,-0.022057882999999997,0.022480566,-0.25100768,-0.029256857999999997,Moderate,Moderate,Very Low,Very Low,42,53,11,17,Low,Low,Low,Low,38,28,21,23,Low,Low,Very Low,Low,35,28,19,22,2015,2015,0,Total,23583,5636.0,"Census Tract 610.04, Kings County, NY",14000US36047061004,36047061004,NYC
848,36047061200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,178,0.013636046,0.024813743,0.083338723,0.013846168999999998,High,Moderate,High,High,62,55,62,62,Moderate,Low,High,High,57,32,67,63,Moderate,Low,High,Moderate,49,31,64,58,2015,2015,0,Total,63333,17729.0,"Census Tract 612, Kings County, NY",14000US36047061200,36047061200,NYC
849,36047061600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,216,0.013993778,0.000182743,-0.019499193999999997,-0.000702629,High,Low,Moderate,Moderate,62,32,41,44,Moderate,Very Low,Moderate,Moderate,57,11,50,48,Moderate,Very Low,Moderate,Moderate,49,11,48,46,2015,2015,0,Total,103000,53832.0,"Census Tract 616, Kings County, NY",14000US36047061600,36047061600,NYC
850,36047062000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,417,0.010160099,0.034629345,0.13303003,0.020289004,Moderate,High,High,High,60,65,72,69,Moderate,Moderate,High,High,55,46,76,69,Moderate,Moderate,High,High,47,44,73,64,2015,2015,0,Total,103929,17555.0,"Census Tract 620, Kings County, NY",14000US36047062000,36047062000,NYC
851,36047062200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,448,0.029062357,-0.041418172,-0.065387473,-0.008803409,High,Very Low,Low,Low,69,10,33,35,High,Very Low,Moderate,Low,64,3,43,40,Moderate,Very Low,Moderate,Low,55,2,42,39,2015,2015,0,Total,52353,14066.0,"Census Tract 622, Kings County, NY",14000US36047062200,36047062200,NYC
852,36047062600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,588,0.008456331,0.029857097000000003,-0.1939797,-0.018461971,Moderate,Moderate,Very Low,Low,59,60,15,25,Moderate,Low,Low,Low,54,39,26,31,Moderate,Low,Low,Low,46,38,25,30,2015,2015,0,Total,45547,14530.0,"Census Tract 626, Kings County, NY",14000US36047062600,36047062600,NYC
853,36047062800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1029,0.005039808,-0.000637885,-0.032514442000000005,-0.0032944709999999998,Moderate,Low,Low,Moderate,57,32,38,41,Moderate,Very Low,Moderate,Moderate,52,11,48,45,Moderate,Very Low,Moderate,Moderate,45,11,46,44,2015,2015,0,Total,70260,6054.0,"Census Tract 628, Kings County, NY",14000US36047062800,36047062800,NYC
854,36047063200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,245,0.022932094,0.0008264069999999999,-0.04240040900000001,-0.0023110229999999997,High,Low,Low,Moderate,66,33,37,42,High,Very Low,Moderate,Moderate,61,11,47,47,Moderate,Very Low,Moderate,Moderate,53,11,45,45,2015,2015,0,Total,60139,13943.0,"Census Tract 632, Kings County, NY",14000US36047063200,36047063200,NYC
855,36047063600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,280,0.05597394,0.044315722,0.023103505,0.013592277,High,High,Moderate,High,79,75,49,61,High,High,Moderate,High,76,61,57,63,High,Moderate,Moderate,Moderate,67,58,54,58,2015,2015,0,Total,93214,15116.999999999998,"Census Tract 636, Kings County, NY",14000US36047063600,36047063600,NYC
856,36047063800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,438,0.030666232,0.043532759000000004,0.09996143,0.019655181,High,High,High,High,70,74,65,68,High,Moderate,High,High,65,59,70,69,Moderate,Moderate,High,High,56,56,67,63,2015,2015,0,Total,69405,12904.0,"Census Tract 638, Kings County, NY",14000US36047063800,36047063800,NYC
857,36047064000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,527,0.051748239,0.029286645,0.08867192300000001,0.019156259,High,Moderate,High,High,78,60,63,68,High,Low,High,High,74,38,68,68,High,Low,High,High,65,37,65,62,2015,2015,0,Total,97241,20842.0,"Census Tract 640, Kings County, NY",14000US36047064000,36047064000,NYC
858,36047064200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,515,0.047394048,0.033665646,-0.13770606,-0.007203259,High,High,Low,Low,76,64,22,37,High,Moderate,Low,Moderate,72,44,33,41,High,Moderate,Low,Low,63,43,32,40,2015,2015,0,Total,59732,9831.0,"Census Tract 642, Kings County, NY",14000US36047064200,36047064200,NYC
859,36047064400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1061,0.053857910999999994,0.036180742,0.12729968,0.024618262000000002,High,High,High,High,78,67,71,74,High,Moderate,High,High,75,48,74,74,High,Moderate,High,High,66,46,72,68,2015,2015,0,Total,83125,13049.0,"Census Tract 644, Kings County, NY",14000US36047064400,36047064400,NYC
860,36047064600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,798,0.074461475,0.050428677000000005,0.16430286,0.032718301,Very High,Very High,High,Very High,84,81,79,82,Very High,High,Very High,Very High,83,70,82,82,High,High,High,High,74,66,80,76,2015,2015,0,Total,89350,9468.0,"Census Tract 646, Kings County, NY",14000US36047064600,36047064600,NYC
861,36047064800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,634,0.043479994,0.021656269,0.001504721,0.00728641,High,Moderate,Moderate,Moderate,75,52,45,54,High,Low,Moderate,Moderate,70,27,53,56,High,Low,Moderate,Moderate,61,27,51,53,2015,2015,0,Total,63393,6856.0,"Census Tract 648, Kings County, NY",14000US36047064800,36047064800,NYC
862,36047065000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,331,-0.010797055,0.046123739000000004,-0.20997117,-0.020720638,Moderate,High,Very Low,Low,48,77,14,23,Moderate,High,Low,Low,44,64,24,29,Low,Moderate,Low,Low,39,60,23,29,2015,2015,0,Total,51339,22990.0,"Census Tract 650, Kings County, NY",14000US36047065000,36047065000,NYC
863,36047065200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,136,0.053478137,0.049389124000000006,0.038301155,0.015624775,High,High,Moderate,High,78,80,52,64,High,High,Moderate,High,75,69,59,65,High,High,Moderate,Moderate,66,65,56,60,2015,2015,0,Total,95368,14968.0,"Census Tract 652, Kings County, NY",14000US36047065200,36047065200,NYC
864,36047065400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,244,0.036888074,0.047616217,0.12250016,0.023400422,High,High,High,High,72,78,70,73,High,High,High,High,67,66,74,73,Moderate,High,High,High,58,63,71,66,2015,2015,0,Total,89750,17662.0,"Census Tract 654, Kings County, NY",14000US36047065400,36047065400,NYC
865,36047065600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,455,0.025722066000000002,0.047283652999999995,0.11229371,0.020942826,High,High,High,High,67,78,68,70,High,High,High,High,63,65,72,70,Moderate,High,High,High,54,62,69,64,2015,2015,0,Total,82250,27069.0,"Census Tract 656, Kings County, NY",14000US36047065600,36047065600,NYC
866,36047065800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,417,0.013908391,0.041047651,0.12858537,0.02086911,High,High,High,High,62,72,71,70,Moderate,Moderate,High,High,57,56,75,70,Moderate,Moderate,High,High,49,53,72,64,2015,2015,0,Total,81932,13572.0,"Census Tract 658, Kings County, NY",14000US36047065800,36047065800,NYC
867,36047066000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,600,0.033688799,0.039674956000000004,0.12174714,0.022114099999999998,High,High,High,High,71,70,70,71,High,Moderate,High,High,66,54,74,71,Moderate,Moderate,High,High,57,51,70,65,2015,2015,0,Total,87708,8962.0,"Census Tract 660, Kings County, NY",14000US36047066000,36047066000,NYC
868,36047066200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,318,0.015791627,0.063931011,0.011122166999999999,0.009842786999999999,High,Very High,Moderate,Moderate,63,91,47,57,Moderate,Very High,Moderate,Moderate,58,87,55,59,Moderate,Very High,Moderate,Moderate,50,83,52,55,2015,2015,0,Total,80893,17439.0,"Census Tract 662, Kings County, NY",14000US36047066200,36047066200,NYC
869,36047067000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,636,0.032006286,0.021840222000000003,-0.016909255,0.003894629,High,Moderate,Moderate,Moderate,70,52,41,50,High,Low,Moderate,Moderate,66,27,50,53,Moderate,Low,Moderate,Moderate,56,27,49,50,2015,2015,0,Total,60857,6486.0,"Census Tract 670, Kings County, NY",14000US36047067000,36047067000,NYC
870,36047067200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,302,-0.015641043,0.022916494,-0.10746619,-0.011796826000000002,Moderate,Moderate,Low,Low,46,53,26,32,Moderate,Low,Low,Low,42,29,37,37,Low,Low,Low,Low,37,29,36,37,2015,2015,0,Total,63571,8098.999999999999,"Census Tract 672, Kings County, NY",14000US36047067200,36047067200,NYC
871,36047067400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,460,-0.010954628999999999,0.030749245,-0.082520999,-0.007542343000000001,Moderate,High,Low,Low,48,61,30,37,Moderate,Low,Moderate,Moderate,44,40,41,41,Low,Low,Low,Low,39,39,40,40,2015,2015,0,Total,81964,17419.0,"Census Tract 674, Kings County, NY",14000US36047067400,36047067400,NYC
872,36047067600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,214,-0.08073017,0.021863941,0.037758917,-0.0022046279999999997,Very Low,Moderate,Moderate,Moderate,12,52,52,42,Very Low,Low,Moderate,Moderate,14,27,59,47,Very Low,Low,Moderate,Moderate,14,27,56,45,2015,2015,0,Total,75972,12427.0,"Census Tract 676, Kings County, NY",14000US36047067600,36047067600,NYC
873,36047067800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,409,-0.039507478,0.024771567,-0.14151807,-0.018200692,Low,Moderate,Low,Low,31,55,22,26,Low,Low,Low,Low,30,31,32,31,Low,Low,Low,Low,29,31,31,31,2015,2015,0,Total,81847,3936.0000000000014,"Census Tract 678, Kings County, NY",14000US36047067800,36047067800,NYC
874,36047068000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,596,-0.022803862,0.039993383,-0.12242604,-0.012512546999999999,Moderate,High,Low,Low,41,71,24,31,Low,Moderate,Low,Low,38,54,35,37,Low,Moderate,Low,Low,35,51,34,36,2015,2015,0,Total,69375,15747.0,"Census Tract 680, Kings County, NY",14000US36047068000,36047068000,NYC
875,36047068200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,628,0.033061795,0.038271964,0.032930008999999996,0.011559655,High,High,Moderate,Moderate,71,69,51,59,High,Moderate,Moderate,High,66,52,58,61,Moderate,Moderate,Moderate,Moderate,57,49,56,56,2015,2015,0,Total,78875,27520.000000000004,"Census Tract 682, Kings County, NY",14000US36047068200,36047068200,NYC
876,36047068600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,376,0.050733462,0.048170153,-0.051946655,0.0046893,High,High,Low,Moderate,77,79,35,51,High,High,Moderate,Moderate,73,67,45,54,High,High,Moderate,Moderate,64,63,44,51,2015,2015,0,Total,51800,9134.0,"Census Tract 686, Kings County, NY",14000US36047068600,36047068600,NYC
877,36047068800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,219,0.039570775,0.052201490999999996,-0.10119955,-0.001847504,High,Very High,Low,Moderate,73,82,27,43,High,High,Low,Moderate,69,72,38,47,Moderate,High,Low,Moderate,59,69,37,45,2015,2015,0,Total,81750,15709.999999999998,"Census Tract 688, Kings County, NY",14000US36047068800,36047068800,NYC
878,36047069000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,499,0.047002573,0.040981654,-0.047426939,0.004037901,High,High,Low,Moderate,76,72,36,50,High,Moderate,Moderate,Moderate,72,55,46,53,High,Moderate,Moderate,Moderate,63,53,44,50,2015,2015,0,Total,78663,7298.999999999999,"Census Tract 690, Kings County, NY",14000US36047069000,36047069000,NYC
879,36047069200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,789,-0.010806661,0.028044312999999998,-0.061385021,-0.005354166,Moderate,Moderate,Low,Low,48,58,33,39,Moderate,Low,Moderate,Moderate,44,36,44,43,Low,Low,Moderate,Moderate,39,35,42,42,2015,2015,0,Total,84674,19187.0,"Census Tract 692, Kings County, NY",14000US36047069200,36047069200,NYC
880,36047069601,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,768,-0.007583859,0.03380651,-0.15468788,-0.01524259,Moderate,High,Very Low,Low,50,64,20,29,Moderate,Moderate,Low,Low,46,45,30,34,Low,Moderate,Low,Low,40,43,30,33,2015,2015,0,Total,53047,11768.0,"Census Tract 696.01, Kings County, NY",14000US36047069601,36047069601,NYC
881,36047069602,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1560,0.014543100000000002,0.035349924,-0.036161017000000004,0.001161119,High,High,Low,Moderate,62,66,38,46,Moderate,Moderate,Moderate,Moderate,57,47,47,50,Moderate,Moderate,Moderate,Moderate,49,45,46,48,2015,2015,0,Total,89375,17629.0,"Census Tract 696.02, Kings County, NY",14000US36047069602,36047069602,NYC
882,36047069800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,331,0.045594603,0.036364,0.069645151,0.017014828,High,High,Moderate,High,75,67,59,65,High,Moderate,High,High,71,48,65,66,High,Moderate,High,High,62,47,62,61,2015,2015,0,Total,73681,7741.0,"Census Tract 698, Kings County, NY",14000US36047069800,36047069800,NYC
883,36047070000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,403,-0.0006589419999999999,0.040580992,0.089321531,0.014639738000000001,Moderate,High,High,High,54,71,63,63,Moderate,Moderate,High,High,49,55,68,64,Moderate,Moderate,High,Moderate,42,52,65,59,2015,2015,0,Total,66250,28554.0,"Census Tract 700, Kings County, NY",14000US36047070000,36047070000,NYC
884,36047070201,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1382,0.06255015,0.003436394,0.10609508,0.019627426,Very High,Low,High,High,81,35,66,68,High,Very Low,High,High,79,13,71,69,High,Very Low,High,High,70,12,68,63,2015,2015,0,Total,59655,19619.0,"Census Tract 702.01, Kings County, NY",14000US36047070201,36047070201,NYC
886,36047070600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,797,0.014791,0.051609077,0.095338449,0.018221468,High,Very High,High,High,62,82,64,67,Moderate,High,High,High,58,72,69,67,Moderate,High,High,High,49,68,66,62,2015,2015,0,Total,85515,10954.0,"Census Tract 706, Kings County, NY",14000US36047070600,36047070600,NYC
887,36047072000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,655,-0.032951586,0.031143037999999998,-0.21849298,-0.025755677,Low,High,Very Low,Very Low,35,62,13,19,Low,Moderate,Low,Low,33,41,24,26,Low,Low,Low,Low,31,40,22,25,2015,2015,0,Total,63000,17142.0,"Census Tract 720, Kings County, NY",14000US36047072000,36047072000,NYC
888,36047072200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,738,-0.088929735,0.030912356000000002,-0.22846819,-0.033129752,Very Low,High,Very Low,Very Low,9,61,12,14,Very Low,Low,Low,Low,11,40,23,21,Very Low,Low,Low,Very Low,12,39,21,20,2015,2015,0,Total,61286,7799.999999999999,"Census Tract 722, Kings County, NY",14000US36047072200,36047072200,NYC
889,36047072400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,250,-0.11374688,0.020206984,-0.27292705,-0.042186305,Very Low,Moderate,Very Low,Very Low,4,50,9,9,Very Low,Low,Very Low,Very Low,4,25,19,16,Very Low,Low,Very Low,Very Low,4,25,18,15,2015,2015,0,Total,76071,13113.0,"Census Tract 724, Kings County, NY",14000US36047072400,36047072400,NYC
890,36047072600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,460,-0.093281195,0.009431066,-0.10624085,-0.021672702999999998,Very Low,Low,Low,Low,8,40,26,23,Very Low,Very Low,Low,Low,10,16,37,28,Very Low,Very Low,Low,Low,11,15,36,28,2015,2015,0,Total,82961,11773.0,"Census Tract 726, Kings County, NY",14000US36047072600,36047072600,NYC
891,36047072800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,887,-0.081739455,0.034866177000000005,-0.17110445,-0.025238574,Very Low,High,Very Low,Very Low,12,65,18,20,Very Low,Moderate,Low,Low,14,46,28,26,Very Low,Moderate,Low,Low,14,44,27,25,2015,2015,0,Total,67102,15460.999999999998,"Census Tract 728, Kings County, NY",14000US36047072800,36047072800,NYC
892,36047073000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,460,-0.059253559000000004,0.033857714,-0.14264819,-0.019548425,Very Low,High,Low,Low,20,64,21,24,Low,Moderate,Low,Low,22,45,32,30,Low,Moderate,Low,Low,22,43,31,30,2015,2015,0,Total,93462,16735.0,"Census Tract 730, Kings County, NY",14000US36047073000,36047073000,NYC
893,36047073200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,545,-0.08995106800000001,0.04123006,-0.19036514,-0.027710667,Very Low,High,Very Low,Very Low,9,72,16,18,Very Low,Moderate,Low,Low,11,56,26,24,Very Low,Moderate,Low,Low,12,53,25,23,2015,2015,0,Total,74018,12367.0,"Census Tract 732, Kings County, NY",14000US36047073200,36047073200,NYC
894,36047073400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,436,-0.059746493,0.023321208,0.020665698,-0.001718881,Very Low,Moderate,Moderate,Moderate,20,53,49,43,Low,Low,Moderate,Moderate,22,30,56,47,Low,Low,Moderate,Moderate,22,30,54,45,2015,2015,0,Total,84167,10940.0,"Census Tract 734, Kings County, NY",14000US36047073400,36047073400,NYC
895,36047073600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,822,-0.013899283,0.046032008,-0.13413787,-0.012248483000000001,Moderate,High,Low,Low,47,77,23,31,Moderate,High,Low,Low,42,64,33,37,Low,Moderate,Low,Low,38,60,32,36,2015,2015,0,Total,60051,4656.0,"Census Tract 736, Kings County, NY",14000US36047073600,36047073600,NYC
896,36047073800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1137,0.017808033,0.042718585999999996,-0.13220041,-0.008870166,High,High,Low,Low,64,73,23,35,Moderate,Moderate,Low,Low,59,58,33,40,Moderate,Moderate,Low,Low,51,55,32,39,2015,2015,0,Total,55714,17540.0,"Census Tract 738, Kings County, NY",14000US36047073800,36047073800,NYC
